time_seconds,queue_north,queue_south,queue_east,queue_west,total_queue,action,reward,env_reward,scenario,episode,policy,policy_label,algorithm_type,eta,green_north,green_south,green_east,green_west
174,0.0,0.0,3.0,1.0,4.0,0,0.25,-4.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
175,0.0,0.0,3.0,1.0,4.0,0,0.25,-4.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
176,0.0,0.0,4.0,1.0,5.0,0,0.2,-5.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
177,0.0,0.0,4.0,1.0,5.0,0,0.2,-5.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
178,0.0,0.0,5.0,1.0,6.0,0,0.16666666666666666,-6.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
179,0.0,0.0,5.0,1.0,6.0,0,0.16666666666666666,-6.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
180,0.0,0.0,6.0,1.0,7.0,0,0.14285714285714285,-7.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
181,0.0,0.0,6.0,1.0,7.0,0,0.14285714285714285,-7.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
182,0.0,0.0,6.0,1.0,7.0,0,0.14285714285714285,-7.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
183,0.0,0.0,6.0,2.0,8.0,0,0.125,-8.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
184,0.0,0.0,6.0,3.0,9.0,0,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
185,0.0,0.0,6.0,3.0,9.0,0,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
186,0.0,0.0,6.0,3.0,9.0,0,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
187,0.0,0.0,6.0,3.0,9.0,0,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
188,0.0,0.0,6.0,3.0,9.0,0,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
189,0.0,0.0,6.0,3.0,9.0,0,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
190,0.0,0.0,6.0,4.0,10.0,0,0.1,-10.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
191,0.0,0.0,6.0,4.0,10.0,0,0.1,-10.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
192,0.0,0.0,6.0,4.0,10.0,0,0.1,-10.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
193,0.0,0.0,6.0,4.0,10.0,0,0.1,-10.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
194,0.0,0.0,6.0,4.0,10.0,0,0.1,-10.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
195,0.0,0.0,6.0,4.0,10.0,0,0.1,-10.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
196,0.0,0.0,7.0,4.0,11.0,0,0.09090909090909091,-11.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
197,0.0,0.0,7.0,4.0,11.0,0,0.09090909090909091,-11.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
198,0.0,0.0,8.0,4.0,12.0,0,0.08333333333333333,-12.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
199,0.0,0.0,8.0,4.0,12.0,0,0.08333333333333333,-12.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
200,0.0,0.0,8.0,4.0,12.0,0,0.08333333333333333,-12.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
201,0.0,0.0,8.0,4.0,12.0,0,0.08333333333333333,-12.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
202,0.0,0.0,8.0,4.0,12.0,0,0.08333333333333333,-12.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
203,0.0,0.0,8.0,4.0,12.0,0,0.08333333333333333,-12.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
204,0.0,0.0,8.0,4.0,12.0,0,0.08333333333333333,-12.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
205,0.0,0.0,8.0,4.0,12.0,0,0.08333333333333333,-12.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
206,0.0,0.0,8.0,4.0,12.0,0,0.08333333333333333,-12.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
207,0.0,1.0,7.0,3.0,11.0,1,0.09090909090909091,-11.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
208,0.0,0.0,7.0,3.0,10.0,0,0.1,-10.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
209,0.0,0.0,7.0,3.0,10.0,0,0.1,-10.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
210,0.0,0.0,7.0,3.0,10.0,0,0.1,-10.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
211,0.0,0.0,7.0,3.0,10.0,0,0.1,-10.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
212,0.0,0.0,7.0,3.0,10.0,0,0.1,-10.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
213,0.0,0.0,7.0,3.0,10.0,0,0.1,-10.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
214,0.0,0.0,7.0,3.0,10.0,0,0.1,-10.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
215,0.0,0.0,7.0,3.0,10.0,0,0.1,-10.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
216,0.0,0.0,8.0,3.0,11.0,0,0.09090909090909091,-11.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
217,0.0,0.0,9.0,3.0,12.0,0,0.08333333333333333,-12.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
218,0.0,0.0,9.0,3.0,12.0,0,0.08333333333333333,-12.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
219,0.0,0.0,9.0,3.0,12.0,0,0.08333333333333333,-12.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
220,0.0,0.0,9.0,3.0,12.0,0,0.08333333333333333,-12.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
221,0.0,0.0,9.0,3.0,12.0,0,0.08333333333333333,-12.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
222,0.0,0.0,10.0,4.0,14.0,0,0.07142857142857142,-14.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
223,0.0,0.0,10.0,4.0,14.0,0,0.07142857142857142,-14.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
224,0.0,0.0,11.0,4.0,15.0,0,0.06666666666666667,-15.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
225,0.0,0.0,10.0,3.0,13.0,1,0.07692307692307693,-13.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
226,0.0,0.0,10.0,3.0,13.0,0,0.07692307692307693,-13.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
227,0.0,0.0,10.0,3.0,13.0,0,0.07692307692307693,-13.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
228,0.0,0.0,10.0,3.0,13.0,0,0.07692307692307693,-13.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
229,0.0,0.0,10.0,4.0,14.0,0,0.07142857142857142,-14.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
230,0.0,0.0,10.0,4.0,14.0,0,0.07142857142857142,-14.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
231,0.0,0.0,9.0,3.0,12.0,1,0.08333333333333333,-12.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
232,0.0,0.0,8.0,2.0,10.0,1,0.1,-10.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
233,0.0,0.0,9.0,2.0,11.0,0,0.09090909090909091,-11.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
234,0.0,0.0,8.0,1.0,9.0,1,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
235,0.0,0.0,8.0,1.0,9.0,0,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
236,0.0,0.0,7.0,1.0,8.0,1,0.125,-8.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
237,0.0,0.0,7.0,1.0,8.0,0,0.125,-8.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
238,0.0,0.0,6.0,0.0,6.0,1,0.16666666666666666,-6.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
239,0.0,0.0,6.0,0.0,6.0,1,0.16666666666666666,-6.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
240,0.0,0.0,6.0,0.0,6.0,1,0.16666666666666666,-6.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
241,0.0,0.0,5.0,0.0,5.0,1,0.2,-5.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
242,0.0,0.0,4.0,0.0,4.0,1,0.25,-4.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
243,0.0,1.0,3.0,0.0,4.0,1,0.25,-4.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
244,0.0,1.0,2.0,0.0,3.0,1,0.3333333333333333,-3.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
245,0.0,1.0,2.0,0.0,3.0,1,0.3333333333333333,-3.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
246,0.0,1.0,1.0,0.0,2.0,1,0.5,-2.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
247,0.0,1.0,0.0,0.0,1.0,1,1.0,-1.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
248,0.0,1.0,0.0,0.0,1.0,1,1.0,-1.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
249,0.0,1.0,0.0,0.0,1.0,1,1.0,-1.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
250,0.0,1.0,0.0,0.0,1.0,1,1.0,-1.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
251,0.0,1.0,0.0,0.0,1.0,1,1.0,-1.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
252,1.0,2.0,0.0,0.0,3.0,1,0.3333333333333333,-3.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
253,1.0,2.0,0.0,0.0,3.0,1,0.3333333333333333,-3.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
254,1.0,2.0,0.0,0.0,3.0,1,0.3333333333333333,-3.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
255,1.0,2.0,0.0,0.0,3.0,1,0.3333333333333333,-3.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
256,1.0,2.0,0.0,0.0,3.0,1,0.3333333333333333,-3.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
257,1.0,3.0,0.0,0.0,4.0,1,0.25,-4.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
258,1.0,3.0,0.0,0.0,4.0,1,0.25,-4.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
259,1.0,3.0,0.0,0.0,4.0,1,0.25,-4.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
260,1.0,3.0,0.0,0.0,4.0,1,0.25,-4.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
261,1.0,3.0,0.0,0.0,4.0,1,0.25,-4.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
262,1.0,3.0,0.0,0.0,4.0,1,0.25,-4.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
263,1.0,3.0,0.0,0.0,4.0,1,0.25,-4.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
264,2.0,3.0,0.0,0.0,5.0,1,0.2,-5.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
265,3.0,3.0,0.0,0.0,6.0,1,0.16666666666666666,-6.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
266,3.0,3.0,0.0,0.0,6.0,1,0.16666666666666666,-6.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
267,4.0,3.0,0.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
268,4.0,3.0,0.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
269,4.0,3.0,0.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
270,4.0,3.0,0.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
271,4.0,3.0,0.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
272,4.0,3.0,0.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
273,4.0,3.0,0.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
274,4.0,3.0,0.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
275,4.0,3.0,0.0,0.0,7.0,1,0.14285714285714285,-7.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
276,5.0,3.0,0.0,0.0,8.0,1,0.125,-8.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
277,5.0,3.0,0.0,0.0,8.0,1,0.125,-8.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
278,5.0,3.0,0.0,0.0,8.0,1,0.125,-8.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
279,5.0,3.0,0.0,0.0,8.0,1,0.125,-8.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
280,5.0,3.0,0.0,0.0,8.0,1,0.125,-8.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
281,5.0,3.0,0.0,0.0,8.0,1,0.125,-8.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
282,6.0,3.0,0.0,0.0,9.0,1,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
283,6.0,3.0,0.0,0.0,9.0,1,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
284,6.0,3.0,0.0,0.0,9.0,1,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
285,6.0,3.0,0.0,0.0,9.0,1,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
286,6.0,3.0,0.0,0.0,9.0,1,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
287,6.0,3.0,0.0,0.0,9.0,1,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
288,6.0,3.0,0.0,0.0,9.0,1,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
289,6.0,3.0,0.0,0.0,9.0,1,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
290,6.0,3.0,0.0,0.0,9.0,1,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
291,6.0,3.0,0.0,0.0,9.0,1,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
292,6.0,3.0,0.0,0.0,9.0,1,0.1111111111111111,-9.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
293,7.0,3.0,0.0,0.0,10.0,1,0.1,-10.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
294,7.0,3.0,0.0,0.0,10.0,1,0.1,-10.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
295,7.0,3.0,0.0,0.0,10.0,1,0.1,-10.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
296,7.0,4.0,0.0,0.0,11.0,1,0.09090909090909091,-11.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
297,7.0,4.0,0.0,0.0,11.0,1,0.09090909090909091,-11.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
298,7.0,4.0,0.0,0.0,11.0,1,0.09090909090909091,-11.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
299,7.0,4.0,0.0,0.0,11.0,1,0.09090909090909091,-11.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
300,7.0,4.0,0.0,0.0,11.0,1,0.09090909090909091,-11.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
301,7.0,4.0,0.0,0.0,11.0,1,0.09090909090909091,-11.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
302,7.0,4.0,0.0,0.0,11.0,1,0.09090909090909091,-11.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
303,7.0,4.0,0.0,0.0,11.0,1,0.09090909090909091,-11.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
304,7.0,4.0,0.0,0.0,11.0,1,0.09090909090909091,-11.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
305,7.0,4.0,0.0,0.0,11.0,1,0.09090909090909091,-11.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
306,7.0,4.0,0.0,0.0,11.0,1,0.09090909090909091,-11.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
307,7.0,4.0,0.0,0.0,11.0,1,0.09090909090909091,-11.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
308,7.0,4.0,0.0,0.0,11.0,1,0.09090909090909091,-11.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
309,8.0,4.0,0.0,0.0,12.0,1,0.08333333333333333,-12.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
310,8.0,4.0,0.0,0.0,12.0,1,0.08333333333333333,-12.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
311,9.0,4.0,0.0,0.0,13.0,1,0.07692307692307693,-13.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
312,9.0,4.0,0.0,0.0,13.0,1,0.07692307692307693,-13.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
313,9.0,4.0,0.0,0.0,13.0,1,0.07692307692307693,-13.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
314,9.0,4.0,0.0,0.0,13.0,1,0.07692307692307693,-13.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
315,9.0,4.0,0.0,0.0,13.0,1,0.07692307692307693,-13.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
316,9.0,4.0,0.0,0.0,13.0,1,0.07692307692307693,-13.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
317,9.0,4.0,0.0,0.0,13.0,1,0.07692307692307693,-13.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
318,9.0,4.0,0.0,0.0,13.0,1,0.07692307692307693,-13.0,scenario1_low_demand,59,independent_full_rl,Independent Learner - Full RL,rl_last_episode,,,,,
